Class	Review	Sentiment
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
1	mission impossible 2 rocks!!....	negative
1	we're gonna like watch Mission Impossible or Hoot.(	negative
1	Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.	negative
1	i love being a sentry for mission impossible and a station for bonkers.	negative
1	I like Mission Impossible movies because you never know who's on the right side.	negative
1	Mission Impossible 3 was excellent.	positive
1	So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.	negative
1	"I liked the first "" Mission Impossible."	positive
1	the last stand and Mission Impossible 3 both were awesome movies.	positive
1	i love kirsten / leah / kate escapades and mission impossible tom as well...	negative
